81.30759035	182.384953	89.19127906	114.6294052	82.78113541	168.2151267	107.0105245	147.2610022
3.023932701	4.481943171	5.955786744	13.26327417	3.02260629	3.976018679	3.152642642	6.843814026
20.51971996	96.94117507	69.65455563	83.06314326	27.73995734	77.18337502	58.67618753	63.67875963

58.16354229	284.2618287	77.24675638	102.0369553	130.0957424	202.9806007	119.1305407	141.5686974
2.434645646	4.903896279	6.501474101	12.15852607	2.957328801	3.981311386	3.197683351	6.184312144
26.08066487	106.9888164	72.73863444	90.09377271	31.01076133	75.71653462	67.79718276	75.29520934

131.486895	227.2182683	124.3384168	76.09481309	158.6409033	184.7582676	108.0340485	83.82547326
2.91520634	5.204785661	5.521479266	12.2248443	3.226992269	4.453794826	2.850284366	6.987058766
22.26017244	112.021137	70.6422659	81.14741148	26.12907382	74.55093406	67.63012237	67.63996185

79.74972231	283.8906628	106.6883824	95.89217713	205.8561885	259.6713896	84.22217038	159.2854546
2.859970201	4.704959903	5.876003713	10.57645431	2.767763268	3.97786918	2.458880309	5.946829075
23.85391211	108.4873479	59.79859914	92.79018461	30.69571698	80.94635256	63.63524434	71.72021508

118.5387479	296.1504471	115.1376102	159.489498	126.6119961	235.7256118	105.5770478	95.51449941
2.289011313	4.584048133	5.220587734	9.9171165	2.152409205	3.801788355	2.453128651	5.237953214
18.81424658	111.6790918	71.25388743	78.36350562	15.55278495	77.14913486	55.30023449	60.49950682

91.80183128	285.918431	121.705759	96.68809623	99.69250759	276.3315291	125.7457285	149.3166617
2.834470504	4.853866888	5.413838509	9.493676244	3.463091521	3.701147955	2.308908671	4.873922856
25.91489029	118.6422081	65.22287021	90.35852608	27.41936172	77.33721658	53.53135941	67.57041968

96.7353977	283.8642773	104.993447	142.0924435	163.6346856	279.8212326	119.9749304	152.0089749
3.075712648	5.412551468	5.288704578	9.036515876	2.902636838	3.984906183	2.054682702	4.629780019
22.28170656	127.2162451	74.44445931	100.0442922	21.67391278	84.72537719	58.99490506	76.02378628

68.34387908	294.8307403	87.10999267	131.9165882	115.1484583	249.1980822	116.363005	133.7985356
2.165160104	5.19964456	4.842168807	8.659189327	3.107509714	4.145043247	2.491064001	4.107429197
16.02341698	109.7845821	77.32214569	92.88660841	22.40012739	84.04673444	63.31039367	71.59598912

70.703219	252.2290794	98.72908392	82.72357086	116.1738094	218.9391337	87.97238949	140.1592728
3.488689857	5.218619994	4.557295579	7.719622881	3.613310622	4.427543892	2.159942763	4.07669363
18.15473981	104.936834	76.00668908	93.70255415	27.51084727	75.29955598	59.58733154	70.74986673

92.80649207	235.7737199	88.03511465	64.93554114	76.05326095	222.8881599	83.35224892	145.0122506
3.026708721	5.454976673	4.641536439	7.40689583	4.182510838	4.789110856	2.356540014	4.059207216
25.2563887	101.7368646	80.75378487	90.34066703	23.65625751	79.83603244	62.3657682	63.27165199

62.14390022	241.2597193	93.26076521	96.78094126	90.15818904	195.5566158	75.75716709	157.5673137
3.048902211	5.701486305	5.588852857	7.709898619	3.296668796	4.677290326	2.513674773	4.616098263
13.73340447	106.7472385	83.38882438	105.5462307	18.87728024	82.07915022	73.41349191	64.42569427
